7048211211577566286,Add,180000,B,1000
7048211211579931675,Add,180000,B,400
7048606760888431252,Add,180000,B,100
7049002859949562918,Add,179700,B,201
7045453636415109665,Add,178000,B,150
7039502804607675331,Add,177500,B,2000
7044552311758244470,Add,176000,B,300
7042669672973616788,Add,175000,B,100
7040294727857581248,Add,173500,B,50
7045453636415111284,Add,170000,B,580
7042273299033906706,Add,134000,B,100
7049002859952116312,Add,196500,S,1300
7049002859949561346,Add,197100,S,800
7048606760886204373,Add,197500,S,200
7048606760888246310,Add,197500,S,1000
7045453636415868624,Add,197900,S,23
7045044343211686738,Add,198000,S,395
7047323081060228105,Add,198000,S,500
7048606760886161836,Add,198000,S,200
7049002859950051991,Add,198000,S,1000
7049002859951211973,Add,198000,S,200
7046231815770159631,Add,198300,S,750
7048606760885772332,Add,198500,S,2000
7048211211578360908,Add,198900,S,87
7044552311758661786,Add,199000,S,10000
7045044343213582694,Add,199000,S,400
7049002859951984950,Add,199400,S,1000
7047814287879934602,Add,199500,S,1000
7043461871104293917,Add,199700,S,1800
7045044343211854119,Add,199900,S,1000
7043461871102425084,Add,200000,S,1000
7044552311758530409,Add,200000,S,233
7045044343212888254,Add,200000,S,1000
7045835991584736049,Add,200000,S,150
7046231815770007240,Add,200000,S,1000
7046231815770930722,Add,200000,S,1500
7046231815771605692,Add,200000,S,233
7048606760885702071,Add,200000,S,2000
7043461871101771329,Add,200500,S,2000
7043461871101805927,Add,200500,S,2000
7034357639947283700,Add,200600,S,1050
7045044343211723911,Add,200700,S,250
7048606760885656963,Add,200900,S,389
7043461871101689153,Add,201000,S,2000
7044552311758247196,Add,201000,S,1000
7048211211577607308,Add,201000,S,1000
7048606760885758994,Add,201000,S,937
7045835991583755042,Add,201200,S,1000
7048606760885684795,Add,201300,S,800
7047323081060280689,Add,201400,S,1000
7045453636417077520,Add,201600,S,1000
7034357639948285925,Add,201900,S,3000
7033995350865110350,Add,202000,S,280
7041781542456242453,Add,202000,S,1000
7043461871101785787,Add,202000,S,200
7043461871103321805,Add,202000,S,199
7045453636416194368,Add,202000,S,1650
7047323081060398578,Add,202000,S,170
7033995350866199140,Add,202100,S,1800
7045835991583697954,Add,202100,S,895
7036240003852270589,Add,202500,S,2290
7048606760886562167,Add,202800,S,1000
7048606760885677950,Add,203000,S,1000
7048211211578622338,Add,203700,S,200
7048211211578636831,Add,203800,S,400
7043461871104528649,Add,203900,S,300
7048606760885658964,Add,203900,S,150
7043065772037485819,Add,204100,S,490
7034753464131500754,Add,204500,S,133
7045835991583848340,Add,204500,S,2000
7044552311760802997,Add,204800,S,2069
7033995350864204033,Add,204900,S,1500
7033995350864186294,Add,205000,S,1000
7037524233433494664,Add,205000,S,300
7040690552043872840,Add,205000,S,1000
7044552311758293800,Add,205000,S,1800
7048606760887461916,Add,205000,S,246
7048606760885663812,Add,205300,S,500
7034753464131509535,Add,205500,S,2000
7043461871101934672,Add,205500,S,520
7045453636415109614,Add,205500,S,260
7033995350864151499,Add,206000,S,295
7047323081060229486,Add,206000,S,40
7042669672974014265,Add,206500,S,500
7044552311758329198,Add,206900,S,550
7045044343213577089,Add,207000,S,977
7034357639945502568,Add,207500,S,256
7047323081060227940,Add,207500,S,1435
7044552311758243271,Add,207900,S,2000
7040690552043618621,Add,208000,S,39
7043461871102292563,Add,208000,S,101
7042669672974109964,Add,208400,S,6643
7040690552043583309,Add,209000,S,741
7046231815769657769,Add,209500,S,140
7043461871101408515,Add,209800,S,400
7043065772039967069,Add,210000,S,1000
7045044343211670348,Add,210000,S,2500
7045835991584751048,Add,210000,S,718
7043461871101392298,Add,210800,S,240
7043065772039643806,Add,211000,S,600
7048606760885683243,Add,211000,S,300
7034753464132361602,Add,211400,S,800
7048606760886530022,Add,211500,S,500
7047814287879934601,Add,212100,S,15000
7048606760888263621,Add,212400,S,1286
7034357639945500448,Add,212700,S,470
7045044343213848446,Add,213400,S,7432
7036731760427783912,Add,214400,S,750
7044552311760000947,Add,214500,S,217
7045044343211670483,Add,215000,S,200
7048606760887697249,Add,215200,S,260
7048606760886485838,Add,216000,S,5000
7035149288317773956,Add,216100,S,4000
7034753464133021220,Add,216900,S,1014
7048211211578255216,Add,217400,S,1460
7043461871101391599,Add,217700,S,1022
7048211211578267612,Add,218400,S,1460
7040690552045853313,Add,219900,S,51
7040690552043753085,Add,220000,S,300
7043461871102598035,Add,220000,S,500
7045044343211705022,Add,220000,S,1100
7045044343211705024,Add,220000,S,1100
7045044343211705040,Add,220000,S,1200
7045453636415896441,Add,220000,S,1000
7044552311760191644,Add,220000,S,18500
7046231815771366048,Add,220000,S,1000
7046231815771389527,Add,220000,S,500
7046231815771755505,Add,220000,S,50
7047323081060228035,Add,220000,S,1500
7048606760886096294,Add,220000,S,300
7034357639946352301,Add,221000,S,1000
7047323081060239446,Add,222000,S,372
7034357639946431743,Add,222500,S,255
7041781542456242949,Add,223000,S,67
7041781542456242994,Add,223000,S,126
7042669672976194204,Add,223000,S,500
7046231815771408797,Add,223000,S,500
7048211211577801543,Add,223000,S,700
7047323081061725849,Add,224500,S,79
7034357639947041908,Add,224900,S,1000
7035149288319670835,Add,225000,S,2261
7043065772037485940,Add,225000,S,1000
7048211211578208063,Add,225000,S,2000
7048606760885670749,Add,225000,S,1500
7045835991583940448,Add,228400,S,231
7039898903671617554,Add,229000,S,2750
7034357639946679902,Add,229500,S,200
7034357639945522881,Add,230000,S,2653
7037127584615960830,Add,230000,S,490
7040294727857640083,Add,230000,S,2000
7043461871101392090,Add,230000,S,106
7044552311758244469,Add,230000,S,260
7045835991583853010,Add,230000,S,2000
7046231815771111482,Add,230000,S,1000
7047323081060229136,Add,232500,S,1500
7046231815771755503,Add,233100,S,50
7049002859951220019,Add,233200,S,2000
7042273299031764974,Add,234100,S,1500
7047814287882372776,Add,235000,S,254
7036731760428704924,Add,237000,S,200
7046231815771597774,Add,239300,S,3750
7033995350864185474,Add,240000,S,612
7033995350864211140,Add,240000,S,1516
7034357639946710892,Add,240000,S,480
7037919782741598348,Add,240000,S,208
7048211211578546380,Add,240000,S,1000
7034357639945546896,Add,250000,S,61
7042669672973596858,Add,250000,S,156
7047323081060231430,Add,250000,S,7446
7049002859951886959,Add,250000,S,1000
7034357639945564196,Add,268400,S,982
7050077082809898493,Add,250000,S,100
7050077082809898507,Add,260000,S,2750
7050077082809898772,Add,222100,S,302
7050077082809898811,Add,205200,S,250
7049002859951554606,Delete,,B,
7049002859951595308,Delete,,B,
7050077082809899150,Add,238000,S,583
7050077082809899230,Add,197000,S,860
7048606760885656359,Delete,,B,
7048606760885656359,Add,195000,B,466
7050077082809899422,Add,196000,S,1
7050077082809899458,Add,195500,B,1000
7049002859951211973,Delete,,S,
7050077082809899734,Add,210000,S,161
7050077082809899755,Add,194000,B,250
7050077082809899978,Add,192000,B,2000
7050077082809900107,Add,199900,S,777
7050077082809900138,Add,220000,S,227
7039898903673811152,Delete,,B,
7050077082809900265,Add,190000,B,400
7050077082809900315,Add,210000,S,80
7050077082809900530,Add,199900,S,500
7050077082809900660,Add,192500,B,57
7050077082809900851,Add,190000,B,450
7049002859952116312,Delete,,S,
7048606760886363235,Delete,,B,
7048606760886363235,Add,190800,B,1500
7050077082809901495,Add,188000,B,1000
7050077082809901897,Add,193500,B,400
7050077082809902205,Add,191000,B,450
7050077082809902389,Add,195500,B,255
7050077082809903781,Add,199700,S,1378
7050077082809903874,Add,190000,B,500
7050077082809904159,Add,199800,B,11459
7050077082809904164,Add,194000,S,666
7047323081060231430,Delete,,S,
7050077082809906455,Add,182000,B,10000
7050077082809906456,Add,180000,B,4670
7050077082809906555,Add,207000,S,6000
7050077082809907176,Add,242500,S,523
7050077082809912366,Add,193500,B,1000
7048606760886530022,Delete,,S,
7050077082809918213,Add,218000,S,500
7050077082809912366,Delete,,B,
7050077082809912366,Add,193800,B,1000
7050077082809899230,Delete,,S,
7050077082809927005,Add,200000,B,750
7050077082809927010,Add,194000,S,5
7050077082809929685,Add,208900,B,436
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,30
7037919782744309145,Delete,,B,
7050077082809932531,Add,228000,S,500
7050077082809932545,Add,228000,S,500
7050077082809932562,Add,295000,S,1000
7050077082809934027,Add,197000,S,965
7050077082809934141,Add,190000,B,2000
7050077082809941240,Add,210000,S,250
7050077082809941467,Add,195500,B,96
7050077082809941240,Delete,,S,
7050077082809941479,Add,213000,S,250
7050077082809941767,Add,195800,B,1000
7050077082809944367,Add,201000,B,1897
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,138
7050077082809944417,Add,201000,B,284
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,149
7050077082809944367,Delete,,B,
7050077082809944417,Delete,,B,
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,69
7050077082809945705,Add,199600,S,1000
7050077082809945717,Add,192400,B,200
7050077082809945718,Add,192200,B,900
7050077082809945763,Add,199700,S,1500
7050077082809945818,Add,202900,B,2231
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,156
7050077082809946393,Add,197900,B,691
7050077082809947320,Add,193900,S,1
7050077082809947764,Add,204900,B,3046
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,328
7050077082809948517,Add,194300,B,1000
7050077082809948746,Add,198200,S,1586
7050077082809950334,Add,198100,S,1247
7050077082809950334,Delete,,S,
7050077082809951285,Add,198100,S,2315
7050077082809951775,Add,194000,S,9
7050077082809951834,Add,186400,S,99
7050077082809901897,Delete,,B,
7050077082809948746,Delete,,S,
7050077082809952332,Add,198100,S,2299
7050077082809952332,Delete,,S,
7050077082809952479,Add,198100,S,3368
7050077082809952612,Add,192400,B,100
7050077082809951285,Delete,,S,
7050077082809952795,Add,198100,S,3027
7050077082809952920,Add,193400,B,200
7050077082809952936,Add,201900,B,4480
7050077082809947764,Delete,,B,
7050077082809947764,Add,204900,B,3964
7050077082809952951,Add,201000,B,100
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,579
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,624
7050077082809904159,Delete,,B,
7050077082809904159,Add,201900,B,11459
7050077082809952795,Delete,,S,
7050077082809953183,Add,198100,S,5164
7050077082809947764,Delete,,B,
7050077082809947764,Add,205300,B,3964
7050077082809952951,Delete,,B,
7050077082809952951,Add,201400,B,100
7050077082809952951,Delete,,B,
7050077082809952951,Add,201000,B,100
7050077082809953308,Add,210000,B,1
7050077082809899978,Delete,,B,
7050077082809899978,Add,195000,B,2000
7050077082809945818,Delete,,B,
7050077082809945818,Add,202900,B,3739
7050077082809947764,Delete,,B,
7050077082809947764,Add,205300,B,4293
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,709
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,723
7050077082809954049,Add,196000,B,2700
7050077082809954075,Add,201900,B,714
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,764
7050077082809945763,Delete,,S,
7050077082809945763,Add,199200,S,1500
7050077082809954309,Add,201000,B,3388
7050077082809947764,Delete,,B,
7050077082809947764,Add,205300,B,5133
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,958
7050077082809952951,Delete,,B,
7050077082809952951,Add,201200,B,100
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,997
7050077082809952951,Delete,,B,
7050077082809952951,Add,201400,B,100
7050077082809952479,Delete,,S,
7050077082809954437,Add,198500,S,4081
7050077082809952951,Delete,,B,
7050077082809952951,Add,201200,B,100
7050077082809954437,Delete,,S,
7050077082809954437,Add,198500,S,2656
7050077082809952951,Delete,,B,
7050077082809952951,Add,201400,B,100
7050077082809954824,Add,199000,S,1050
7050077082809952951,Delete,,B,
7050077082809952951,Add,201200,B,100
7050077082809945763,Delete,,S,
7050077082809955020,Add,199500,S,1500
7050077082809947764,Delete,,B,
7050077082809947764,Add,205400,B,5133
7050077082809952951,Delete,,B,
7050077082809952951,Add,201500,B,100
7050077082809954437,Delete,,S,
7050077082809954437,Add,198500,S,1943
7050077082809954437,Delete,,S,
7050077082809955222,Add,198600,S,2300
7050077082809955333,Add,194500,S,43
7050077082809955370,Add,157000,B,1000
7050077082809955467,Add,202400,B,1057
7050077082809952936,Delete,,B,
7050077082809952936,Add,202400,B,4480
7050077082809954075,Delete,,B,
7050077082809954075,Add,202400,B,714
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,1056
7050077082809904159,Delete,,B,
7050077082809904159,Add,202400,B,11459
7050077082809955730,Add,202000,S,975
7050077082809955987,Add,200200,B,34
7050077082809956091,Add,198800,S,1
7050077082809955222,Delete,,S,
7050077082809955222,Add,198600,S,1587
7050077082809956559,Add,204500,B,10255
7050077082809947764,Delete,,B,
7050077082809947764,Add,206000,B,6522
7050077082809927010,Delete,,S,
7050077082809927010,Add,194000,S,1586
7050077082809952951,Delete,,B,
7050077082809952951,Add,202000,B,100
7050077082809955987,Delete,,B,
7050077082809956603,Add,200700,B,34
7050077082809955222,Delete,,S,
7050077082809956818,Add,199000,S,1943
7050077082809956847,Add,203000,B,2920
7050077082809952936,Delete,,B,
7050077082809952936,Add,203000,B,4480
7050077082809954075,Delete,,B,
7050077082809954075,Add,203000,B,714
7050077082809955467,Delete,,B,
7050077082809955467,Add,203000,B,1057
7050077082809904159,Delete,,B,
7050077082809904159,Add,203000,B,11459
7050077082809956818,Delete,,S,
7050077082809947764,Delete,,B,
7050077082809947764,Add,206500,B,6522
7050077082809957020,Add,199000,S,2656
7050077082809952951,Delete,,B,
7050077082809952951,Add,202600,B,100
7050077082809952951,Delete,,B,
7050077082809952951,Add,202000,B,100
7050077082809957312,Add,202500,S,1000
7050077082809957394,Add,204500,S,1000
7050077082809955020,Delete,,S,
7050077082809957515,Add,199800,S,1500
7049002859951946885,Delete,,B,
7050077082809957637,Add,211500,B,103
7050077082809957675,Add,199500,S,500
7050077082809957020,Delete,,S,
7050077082809957020,Add,199000,S,2300
7050077082809957515,Delete,,S,
7050077082809957874,Add,199900,S,1500
7050077082809957943,Add,199700,S,919
7050077082809952951,Delete,,B,
7050077082809952951,Add,202000,B,60
7050077082809958213,Add,193200,B,256
7050077082809958217,Add,196800,S,256
7050077082809958272,Add,193200,B,1024
7050077082809958273,Add,196800,S,1024
7050077082809958564,Add,195000,S,7
7045835991583755042,Delete,,S,
7050077082809957020,Delete,,S,
7050077082809957020,Add,199000,S,1943
7050077082809945818,Delete,,B,
7050077082809945818,Add,204000,B,3739
7050077082809959114,Add,204000,B,3704
7050077082809952951,Delete,,B,
7050077082809952951,Add,202600,B,60
7050077082809956603,Delete,,B,
7050077082809959347,Add,201200,B,34
7050077082809957020,Delete,,S,
7050077082809957020,Add,199000,S,1604
7050077082809960201,Add,195500,S,110
7050077082809960332,Add,210500,B,1222
7050077082809975517,Add,203500,B,1059
7050077082809952936,Delete,,B,
7050077082809952936,Add,203500,B,4480
7050077082809954075,Delete,,B,
7050077082809954075,Add,203500,B,714
7050077082809955467,Delete,,B,
7050077082809955467,Add,203500,B,1057
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,2920
7050077082809904159,Delete,,B,
7050077082809904159,Add,203500,B,11459
7050077082809976957,Add,192800,S,1068
7050077082809955730,Delete,,S,
7050077082809955730,Add,202000,S,475
7050077082809900851,Delete,,B,
7050077082809978986,Add,192800,S,1335
7050077082809955730,Delete,,S,
7050077082809955730,Add,200000,S,475
7050077082809952951,Delete,,B,
7050077082809952951,Add,202000,B,60
7050077082809957874,Delete,,S,
7050077082809980532,Add,200300,S,1500
7050077082809952951,Delete,,B,
7050077082809952951,Add,202400,B,60
7050077082809981113,Add,193400,S,7161
7050077082809952951,Delete,,B,
7050077082809952951,Add,202000,B,60
7050077082809981250,Add,193400,S,105
7050077082809983022,Add,205000,S,1500
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,3108
7050077082809983076,Add,193400,S,26
7050077082809980532,Delete,,S,
7050077082809980532,Add,199900,S,1500
7050077082809983759,Add,198500,S,1000
7050077082809985356,Add,207600,B,4100
7050077082809985504,Add,199700,S,204
7050077082809983076,Delete,,S,
7050077082809985609,Add,193400,S,600
7050077082809985504,Delete,,S,
7050077082809957943,Delete,,S,
7050077082809987120,Add,199500,S,8000
7048606760886161836,Delete,,S,
7050077082809952951,Delete,,B,
7050077082809952951,Add,201900,B,60
7050077082809987202,Add,199600,S,1123
7050077082809952951,Delete,,B,
7050077082809952951,Add,201700,B,60
7050077082809987202,Delete,,S,
7050077082809952951,Delete,,B,
7050077082809952951,Add,201900,B,60
7050077082809959114,Delete,,B,
7050077082809959114,Add,203800,B,3704
7050077082809945818,Delete,,B,
7050077082809945818,Add,203800,B,3739
7050077082809959114,Delete,,B,
7050077082809959114,Add,203800,B,4864
7050077082809987511,Add,199600,S,1147
7050077082809987511,Delete,,S,
7050077082809981250,Delete,,S,
7050077082809987542,Add,193400,S,268
7050077082809988534,Add,192000,B,1000
7050077082809989329,Add,200600,S,200
7050077082809957020,Delete,,S,
7050077082809957020,Add,199000,S,1248
7050077082809989642,Add,199600,S,1147
7050077082809989642,Delete,,S,
7050077082809957020,Delete,,S,
7050077082809957020,Add,199000,S,892
7050077082809990120,Add,199600,S,1147
7050077082809990120,Delete,,S,
7050077082809990278,Add,202300,S,1000
7050077082809990416,Add,200000,S,658
7050077082809990466,Add,198000,S,1000
7050077082809990516,Add,199600,S,1147
7050077082809957020,Delete,,S,
7050077082809957020,Add,199000,S,536
7050077082809990516,Delete,,S,
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,4423
7050077082809987542,Delete,,S,
7050077082809990718,Add,193400,S,452
7050077082809990877,Add,198000,S,1000
7050077082809990952,Add,199600,S,1173
7050077082809990952,Delete,,S,
7050077082809946393,Delete,,B,
7050077082809946393,Add,203900,B,691
7050077082809947320,Delete,,S,
7050077082809947320,Add,195900,S,6
7050077082809990718,Delete,,S,
7050077082809992085,Add,193400,S,548
7050077082809992129,Add,199600,S,1187
7050077082809959114,Delete,,B,
7050077082809959114,Add,203800,B,5218
7050077082809996482,Add,201000,S,400
7050077082809996532,Add,196500,S,409
7050077082809996534,Add,193800,B,409
7050077082809992085,Delete,,S,
7050077082809996549,Add,193400,S,598
7050077082809996695,Add,193000,B,409
7050077082809996832,Add,197300,S,409
7050077082809997446,Add,195400,S,7000
7050077082809952951,Delete,,B,
7050077082809992129,Delete,,S,
7050077082809992129,Add,199200,S,1187
7050077082809997483,Add,201500,B,70
7050077082809997489,Add,197600,S,409
7050077082809997644,Add,192700,B,409
7050077082809996549,Delete,,S,
7050077082809997698,Add,193400,S,599
7050077082809997830,Add,197900,S,409
7050077082809997941,Add,195900,S,5000
7050077082809997980,Add,192400,B,409
7050077082809998033,Add,210000,S,658
7050077082809998111,Add,198400,S,5000
7050077082809997483,Delete,,B,
7050077082809992129,Delete,,S,
7050077082809992129,Add,198700,S,1187
7050077082809998130,Add,201000,B,80
7050077082809957020,Delete,,S,
7050077082809957020,Add,198100,S,536
7050077082809998363,Add,192100,B,409
7050077082809998549,Add,198200,S,409
7050077082809997698,Delete,,S,
7050077082809998633,Add,193400,S,601
7050077082809998759,Add,198500,S,409
7050077082809998823,Add,191800,B,409
7050077082809999423,Add,198800,S,409
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,4689
7050077082809999508,Add,191500,B,409
7050077082809985609,Delete,,S,
7050077082809999656,Add,193400,S,637
7050077082809999754,Add,191200,B,409
7050077082809980532,Delete,,S,
7050077082809980532,Add,199800,S,1500
7050077082809999770,Add,199100,S,409
7050077082810000121,Add,199400,S,409
7050077082810000320,Add,190900,B,409
7050077082810000600,Add,190600,B,409
7050077082810000705,Add,199700,S,409
7050077082810000817,Add,198000,S,2000
7050077082810000893,Add,195400,S,355
7050077082810001427,Add,198000,S,1300
7050077082809956091,Delete,,S,
7050077082810001991,Add,198300,S,1
7050077082809959114,Delete,,B,
7050077082809959114,Add,202900,B,5218
7050077082809945818,Delete,,B,
7050077082809945818,Add,202900,B,3739
7050077082809959114,Delete,,B,
7050077082809959114,Add,202900,B,5268
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,4702
7050077082809998633,Delete,,S,
7050077082810002389,Add,193400,S,610
7048606760886204373,Delete,,S,
7048606760886204373,Add,198000,S,200
7050077082810003637,Add,198900,S,1730
7050077082810003637,Delete,,S,
7050077082810003637,Add,198900,S,1713
7050077082810003637,Delete,,S,
7050077082810003637,Add,198900,S,1715
7050077082810003637,Delete,,S,
7050077082810003637,Add,198900,S,1720
7050077082809947320,Delete,,S,
7050077082810004018,Add,195000,S,4404
7050077082810003637,Delete,,S,
7050077082810003637,Add,198800,S,1728
7050077082809998130,Delete,,B,
7050077082810004048,Add,200800,B,90
7050077082809929685,Delete,,B,
7050077082809929685,Add,208700,B,436
7050077082810004092,Add,192000,S,1058
7050077082810001991,Delete,,S,
7050077082810004095,Add,198100,S,1
7050077082810003637,Delete,,S,
7050077082810003637,Add,198600,S,1715
7050077082810004109,Add,190400,B,1
7050077082809946393,Delete,,B,
7050077082809946393,Add,202600,B,691
7050077082809992129,Delete,,S,
7050077082809992129,Add,198300,S,1187
7050077082809929685,Delete,,B,
7050077082809929685,Add,208500,B,436
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,4704
7050077082810002389,Delete,,S,
7050077082810004185,Add,193400,S,611
7050077082809953183,Delete,,S,
7050077082809953183,Add,197600,S,5164
7050077082809957020,Delete,,S,
7050077082809957020,Add,197600,S,536
7050077082810003637,Delete,,S,
7050077082810003637,Add,198400,S,1702
7050077082810004048,Delete,,B,
7050077082810004048,Add,200500,B,90
7050077082809929685,Delete,,B,
7050077082809929685,Add,208400,B,436
7050077082810003637,Delete,,S,
7050077082810003637,Add,198400,S,1707
7050077082810003637,Delete,,S,
7050077082810003637,Add,198400,S,1703
7050077082810004185,Delete,,S,
7050077082810004524,Add,193400,S,612
7050077082810004095,Delete,,S,
7050077082810004583,Add,197800,S,1
7050077082810003637,Delete,,S,
7050077082810003637,Add,198400,S,1704
7050077082810003637,Delete,,S,
7050077082810003637,Add,198400,S,1703
7050077082810004018,Delete,,S,
7050077082810004018,Add,194900,S,1656
7050077082810004736,Add,198000,S,1262
7050077082810004737,Add,197700,S,1142
7050077082810004738,Add,197400,S,1082
7050077082810004739,Add,197100,S,1202
7050077082810004740,Add,196800,S,1022
7050077082809959114,Delete,,B,
7050077082809959114,Add,202400,B,5268
7050077082809945818,Delete,,B,
7050077082809945818,Add,202400,B,3739
7050077082809959114,Delete,,B,
7050077082809959114,Add,202400,B,5272
7050077082809960201,Delete,,S,
7050077082809960201,Add,193400,S,110
7050077082810004048,Delete,,B,
7050077082810004794,Add,200400,B,100
7050077082810003637,Delete,,S,
7050077082810003637,Add,198300,S,1691
7050077082809929685,Delete,,B,
7050077082809929685,Add,208300,B,436
7050077082810004524,Delete,,S,
7050077082810004893,Add,193400,S,614
7050077082809956847,Delete,,B,
7050077082809956847,Add,203500,B,4708
7050077082810003637,Delete,,S,
7050077082810003637,Add,198300,S,1704
7050077082809990877,Delete,,S,
7050077082809990877,Add,197800,S,1000
7048606760886204373,Delete,,S,
7050077082810003637,Delete,,S,
7050077082810003637,Add,198300,S,26
7050077082810004583,Delete,,S,
7050077082810005040,Add,197700,S,1
7050077082810005077,Add,188500,S,4437
7050077082810004794,Delete,,B,
7050077082810004794,Add,200500,B,100
7050077082810005182,Add,200300,B,600
7050077082810005185,Add,196500,S,1107
7050077082810004018,Delete,,S,
7050077082810004018,Add,195500,S,4784
7050077082810003637,Delete,,S,
7050077082810003637,Add,197900,S,1664
7050077082810004018,Delete,,S,
7050077082810004018,Add,195500,S,1989
7050077082810005259,Add,197900,S,3130
7050077082810004018,Delete,,S,
7050077082810004018,Add,195100,S,11897
7050077082809929685,Delete,,B,
7050077082809929685,Add,208200,B,436
7050077082810004893,Delete,,S,
7050077082809958564,Delete,,S,
7050077082809958564,Add,192900,S,7
7050077082810005341,Add,193400,S,698
7050077082810005185,Delete,,S,
7050077082810004794,Delete,,B,
7050077082810004794,Add,200300,B,100
7050077082809992129,Delete,,S,
7050077082809992129,Add,197600,S,1187
7050077082809953183,Delete,,S,
7050077082809953183,Add,197000,S,5164
7050077082809957020,Delete,,S,
7050077082809957020,Add,197000,S,536
